Tweet,Date,Retweets,Likes,Keyword,Positive,Negative,Neutral,Compound
our new american energy policy will unlock millions of jobs &amp; trillions in wealth. we are on the cusp of a true ene… https://t.co/w5y7uxzssd,2017-06-29,17684,73696,jobs,0.288,0.0,0.712,0.7964
"when it comes to the future of america’s energy needs, we will find it, we will dream it, and we will build it.… https://t.co/m0hmpbuz6c",2017-06-29,11401,52638,build,0.157,0.0,0.843,0.4767
"the #amazonwashingtonpost, sometimes referred to as the guardian of amazon not paying internet taxes (which they should) is fake news!",2017-06-28,12432,51354,tax,0.074,0.147,0.779,-0.4003
.@flotus &amp; i were honored to host our first wh congressional picnic. a wonderful evening &amp; tradition. @marineband:… https://t.co/h5l4mywmam,2017-06-23,9635,51865,ban,0.333,0.0,0.667,0.8176
"mexico was just ranked the second deadliest country in the world, after only syria. drug trade is largely the cause. we will build the wall!",2017-06-22,41259,134854,trade,0.0,0.0,1.0,0.0
"mexico was just ranked the second deadliest country in the world, after only syria. drug trade is largely the cause. we will build the wall!",2017-06-22,41259,134854,build,0.0,0.0,1.0,0.0
"democrats would do much better as a party if they got together with republicans on healthcare,tax cuts,security. obstruction doesn't work!",2017-06-21,26682,111275,tax,0.257,0.0,0.743,0.7088
"while i greatly appreciate the efforts of president xi &amp; china to help with north korea, it has not worked out. at least i know china tried!",2017-06-20,17122,78396,china,0.206,0.0,0.794,0.7171
"karen handel for congress. she will fight for lower taxes, great healthcare strong security-a hard worker who will never give up! vote today",2017-06-20,20053,77625,tax,0.241,0.194,0.564,0.5411
"democrat jon ossoff, who wants to raise your taxes to the highest level and is weak on crime and security, doesn't even live in district.",2017-06-20,18097,66451,tax,0.078,0.208,0.714,-0.6124
"big day tomorrow in georgia and south carolina. obamacare is dead. dems want to raise taxes big! they can only obstruct, no ideas. vote ""r""",2017-06-20,19475,77625,tax,0.043,0.226,0.731,-0.7574
"....because he doesn't even live there! he wants to raise taxes and kill healthcare. on tuesday, #votekarenhandel.",2017-06-19,10102,41248,tax,0.0,0.238,0.762,-0.7177
"ralph norman, who is running for congress in sc's 5th district, will be a fantastic help to me in cutting taxes, and....",2017-06-19,12299,50594,tax,0.244,0.058,0.698,0.7003
"the dems want to stop tax cuts, good healthcare and border security.their obamacare is dead with 100% increases in p's. vote now for karen h",2017-06-19,21624,80319,tax,0.132,0.273,0.596,-0.6705
"...massive regulation cuts, 36 new legislative bills signed, great new s.c.justice, and infrastructure, healthcare and tax cuts in works!",2017-06-18,17010,84523,tax,0.165,0.189,0.645,0.2481
"the make america great again agenda is doing very well despite the distraction of the witch hunt. many new jobs, high business enthusiasm,..",2017-06-18,20066,96792,jobs,0.288,0.083,0.63,0.7333
"the make america great again agenda is doing very well despite the distraction of the witch hunt. many new jobs, high business enthusiasm,..",2017-06-18,20066,96792,jobs,0.288,0.083,0.63,0.7333
back from miami where my cuban/american friends are very happy with what i signed today. another campaign promise that i did not forget!,2017-06-17,19850,99782,ban,0.4,0.0,0.6,0.8847
"despite the phony witch hunt going on in america, the economic &amp; jobs numbers are great. regulations way down, jobs and enthusiasm way up!",2017-06-16,23348,106922,jobs,0.309,0.0,0.691,0.8556
"despite the phony witch hunt going on in america, the economic &amp; jobs numbers are great. regulations way down, jobs and enthusiasm way up!",2017-06-16,23348,106922,jobs,0.309,0.0,0.691,0.8556
"crooked h destroyed phones w/ hammer, 'bleached' emails, &amp; had husband meet w/ag days before she was cleared- &amp; they talk about obstruction?",2017-06-15,51021,145610,ban,0.057,0.13,0.813,-0.4215
"just arrived in wisconsin to discuss jobs, jobs, jobs! #maga🇺🇸 https://t.co/lej9s817yb",2017-06-13,11963,63848,jobs,0.0,0.0,1.0,0.0
"just arrived in wisconsin to discuss jobs, jobs, jobs! #maga🇺🇸 https://t.co/lej9s817yb",2017-06-13,11963,63848,jobs,0.0,0.0,1.0,0.0
"heading to the great state of wisconsin to talk about jobs, jobs, jobs! big progress being made as the real news is reporting.",2017-06-13,12340,64874,jobs,0.255,0.0,0.745,0.8016
"heading to the great state of wisconsin to talk about jobs, jobs, jobs! big progress being made as the real news is reporting.",2017-06-13,12340,64874,jobs,0.255,0.0,0.745,0.8016
"well, as predicted, the 9th circuit did it again - ruled against the travel ban at such a dangerous time in the history of our country. s.c.",2017-06-13,15979,63173,ban,0.068,0.218,0.714,-0.6808
"great numbers on the economy. all of our work, including the passage of many bills &amp; regulation killing executive orders, now kicking in!",2017-06-12,18017,84593,economy,0.138,0.157,0.705,-0.1511
"the democrats have no message,  not on economics, not on taxes,  not on jobs, not on failing #obamacare. they are only obstructionists!",2017-06-11,28820,105414,tax,0.119,0.087,0.794,0.2008
"the democrats have no message,  not on economics, not on taxes,  not on jobs, not on failing #obamacare. they are only obstructionists!",2017-06-11,28820,105414,jobs,0.119,0.087,0.794,0.2008
"the democrats have no message,  not on economics, not on taxes,  not on jobs, not on failing #obamacare. they are only obstructionists!",2017-06-11,28820,105414,jobs,0.119,0.087,0.794,0.2008
"...way up. regulations way down. 600,000+ new jobs added. unemployment down to 4.3%. business and economic enthusiasm way up- record levels!",2017-06-11,17938,84396,unemployment,0.117,0.117,0.766,0.0
"...way up. regulations way down. 600,000+ new jobs added. unemployment down to 4.3%. business and economic enthusiasm way up- record levels!",2017-06-11,17938,84396,jobs,0.117,0.117,0.766,0.0
"...way up. regulations way down. 600,000+ new jobs added. unemployment down to 4.3%. business and economic enthusiasm way up- record levels!",2017-06-11,17938,84396,jobs,0.117,0.117,0.766,0.0
the #fakenews msm doesn't report the great economic news since election day. #dow up 16%. #nasdaq up 19.5%. drilling &amp; energy sector...,2017-06-11,22999,94378,nasdaq,0.083,0.13,0.788,-0.2946
america is going to build again. under budget and ahead of schedule. time to put #americafirst! #infrastructureweek… https://t.co/d5tbbjxcn3,2017-06-10,18661,76162,build,0.0,0.0,1.0,0.0
"time to start building in our country, with american workers &amp; with american iron, aluminum &amp; steel. it is time to… https://t.co/rgzcryecmz",2017-06-10,20610,89756,build,0.0,0.0,1.0,0.0
"it is time to rebuild our country, to bring back our jobs, to restore our dreams, &amp; yes, to put #americafirst! ty o… https://t.co/2b2bxwxgka",2017-06-09,20598,87635,jobs,0.344,0.0,0.656,0.8588
"it is time to rebuild our country, to bring back our jobs, to restore our dreams, &amp; yes, to put #americafirst! ty o… https://t.co/2b2bxwxgka",2017-06-09,20598,87635,jobs,0.344,0.0,0.656,0.8588
"it is time to rebuild our country, to bring back our jobs, to restore our dreams, &amp; yes, to put #americafirst! ty o… https://t.co/2b2bxwxgka",2017-06-09,20598,87635,build,0.344,0.0,0.656,0.8588
big meeting today with republican leadership concerning tax cuts and healthcare. we are all pushing hard - must get it right!,2017-06-06,12217,68637,tax,0.0,0.178,0.822,-0.4389
"that's right, we need a travel ban for certain dangerous countries, not some politically correct term that won't help us protect our people!",2017-06-06,29802,115369,ban,0.069,0.374,0.557,-0.8531
the justice dept. should ask for an expedited hearing of the watered down travel ban before the supreme court - &amp; seek much tougher version!,2017-06-05,14078,62919,ban,0.276,0.11,0.614,0.6588
"the justice dept. should have stayed with the original travel ban, not the watered down, politically correct version they submitted to s.c.",2017-06-05,14546,68035,ban,0.201,0.127,0.671,0.2732
"people, the lawyers and the courts can call it whatever they want, but i am calling it what we need and what it is, a travel ban!",2017-06-05,20498,85108,ban,0.039,0.177,0.784,-0.722
"we need to be smart, vigilant and tough. we need the courts to give us back our rights. we need the travel ban as an extra level of safety!",2017-06-03,50214,169608,ban,0.205,0.139,0.656,0.3382
"rt @vp: our president is choosing to put american jobs, american consumers, american energy, and american industry first. https://t.co/y2op…",2017-06-02,9141,0,jobs,0.104,0.0,0.896,0.2732
"rt @vp: our president is choosing to put american jobs, american consumers, american energy, and american industry first. https://t.co/y2op…",2017-06-02,9141,0,jobs,0.104,0.0,0.896,0.2732
"the u.s. senate should switch to 51 votes, immediately, and get healthcare and tax cuts approved, fast and easy. dems would do it, no doubt!",2017-05-30,18767,74057,tax,0.173,0.219,0.608,-0.126
"we have a massive trade deficit with germany, plus they pay far less than they should on nato &amp; military. very bad for u.s. this will change",2017-05-30,21516,84978,trade,0.0,0.255,0.745,-0.7841
"north korea has shown great disrespect for their neighbor, china, by shooting off yet another ballistic missile...but china is trying hard!",2017-05-29,11858,62399,china,0.154,0.169,0.677,0.2942
"north korea has shown great disrespect for their neighbor, china, by shooting off yet another ballistic missile...but china is trying hard!",2017-05-29,11858,62399,missile,0.154,0.169,0.677,0.2942
"the massive tax cuts/reform that i have submitted is moving along in the process very well, actually ahead of schedule. big benefits to all!",2017-05-29,14923,71998,tax,0.201,0.0,0.799,0.6468
"bringing hundreds of billions of dollars back to the u.s.a. from the middle east - which will mean jobs, jobs, jobs!",2017-05-27,23115,87897,jobs,0.0,0.0,1.0,0.0
"bringing hundreds of billions of dollars back to the u.s.a. from the middle east - which will mean jobs, jobs, jobs!",2017-05-27,23115,87897,jobs,0.0,0.0,1.0,0.0
