Date,Open,High,Low,Close,Adj Close,Volume
2013-07-01,493.859985,495.410004,484.399994,485.890015,485.890015,0
2013-07-02,485.299988,488.910004,484.059998,485.839996,485.839996,0
2013-07-03,484.299988,486.500000,482.500000,485.359985,485.359985,0
2013-07-05,485.880005,485.950012,478.000000,482.869995,482.869995,0
2013-07-08,484.369995,490.250000,483.220001,489.160004,489.160004,0
2013-07-09,491.000000,493.010010,489.679993,492.239990,492.239990,0
2013-07-10,491.380005,495.510010,489.690002,494.410004,494.410004,0
2013-07-11,496.799988,503.029999,496.779999,502.779999,502.779999,0
2013-07-12,502.529999,504.970001,499.410004,504.459991,504.459991,0
2013-07-15,503.619995,513.150024,503.489990,512.429993,512.429993,0
2013-07-16,512.630005,512.869995,507.410004,509.980011,509.980011,0
2013-07-17,511.320007,512.580017,507.359985,509.140015,509.140015,0
2013-07-18,510.109985,514.690002,510.070007,514.010010,514.010010,0
2013-07-19,514.090027,515.119995,511.739990,513.239990,513.239990,0
2013-07-22,513.309998,514.750000,512.559998,513.320007,513.320007,0
2013-07-23,513.840027,515.940002,512.010010,514.609985,514.609985,0
2013-07-24,514.049988,514.049988,504.470001,506.589996,506.589996,0
2013-07-25,505.760010,508.739990,505.260010,507.959991,507.959991,0
2013-07-26,506.200012,510.549988,504.079987,510.390015,510.390015,0
2013-07-29,509.420013,514.229980,509.070007,511.959991,511.959991,0
2013-07-30,513.770020,517.340027,512.039978,513.450012,513.450012,0
2013-07-31,512.549988,512.549988,506.529999,508.880005,508.880005,0
2013-08-01,510.500000,513.080017,508.309998,512.549988,512.549988,0
2013-08-02,512.059998,512.840027,509.109985,512.159973,512.159973,0
2013-08-05,510.040009,510.829987,508.420013,508.459991,508.459991,0
2013-08-06,507.980011,508.339996,504.549988,505.609985,505.609985,0
2013-08-07,504.339996,508.839996,502.250000,508.179993,508.179993,0
2013-08-08,509.019989,511.769989,507.029999,510.279999,510.279999,0
2013-08-09,510.250000,511.049988,506.339996,506.779999,506.779999,0
2013-08-12,504.959991,505.100006,502.040009,503.559998,503.559998,0
2013-08-13,503.660004,503.670013,500.220001,500.899994,500.899994,0
2013-08-14,500.049988,500.410004,493.609985,496.500000,496.500000,0
2013-08-15,493.489990,494.600006,489.320007,489.809998,489.809998,0
2013-08-16,489.700012,489.700012,481.660004,484.350006,484.350006,0
2013-08-19,483.700012,486.149994,479.000000,480.200012,480.200012,0
2013-08-20,480.410004,488.049988,480.160004,484.089996,484.089996,0
2013-08-21,483.100006,483.109985,476.559998,478.320007,478.320007,0
2013-08-22,479.059998,482.850006,477.779999,481.519989,481.519989,0
2013-08-23,482.170013,486.529999,480.459991,485.290009,485.290009,0
2013-08-26,485.359985,485.670013,481.279999,481.489990,481.489990,0
2013-08-27,479.380005,483.869995,477.959991,481.190002,481.190002,0
2013-08-28,480.859985,484.019989,478.579987,482.570007,482.570007,0
2013-08-29,481.269989,482.500000,478.920013,479.880005,479.880005,0
2013-08-30,480.119995,482.660004,478.250000,480.040009,480.040009,0
2013-09-03,482.079987,483.559998,473.730011,474.630005,474.630005,0
2013-09-04,473.750000,475.059998,469.660004,473.799988,473.799988,0
2013-09-05,473.399994,475.019989,471.000000,472.410004,472.410004,0
2013-09-06,474.079987,479.000000,474.040009,475.829987,475.829987,0
2013-09-09,476.269989,478.100006,474.269989,477.670013,477.670013,0
2013-09-10,479.059998,481.290009,477.369995,481.230011,481.230011,0
2013-09-11,481.119995,481.130005,474.369995,476.709991,476.709991,0
2013-09-12,477.059998,480.839996,474.230011,474.829987,474.829987,0
2013-09-13,475.809998,479.220001,475.809998,478.609985,478.609985,0
2013-09-16,480.339996,486.790009,478.459991,479.459991,479.459991,0
2013-09-17,480.279999,482.329987,479.630005,481.690002,481.690002,0
2013-09-18,481.869995,498.920013,480.230011,496.589996,496.589996,0
2013-09-19,497.170013,499.809998,492.429993,494.450012,494.450012,0
2013-09-20,494.429993,494.540009,486.489990,487.070007,487.070007,0
2013-09-23,486.320007,494.049988,484.380005,492.279999,492.279999,0
2013-09-24,492.540009,493.070007,489.839996,491.660004,491.660004,0
2013-09-25,491.579987,493.730011,488.320007,488.320007,488.320007,0
2013-09-26,488.549988,490.140015,485.600006,487.470001,487.470001,0
2013-09-27,486.320007,488.220001,482.380005,484.010010,484.010010,0
2013-09-30,481.950012,484.950012,481.440002,483.440002,483.440002,0
2013-10-01,484.140015,487.059998,483.559998,485.279999,485.279999,0
2013-10-02,483.970001,486.869995,481.700012,486.119995,486.119995,0
2013-10-03,484.230011,484.230011,478.149994,479.790009,479.790009,0
2013-10-04,480.040009,482.440002,479.070007,480.959991,480.959991,0
2013-10-07,479.320007,482.779999,478.049988,478.880005,478.880005,0
2013-10-08,479.010010,486.130005,478.910004,482.670013,482.670013,0
2013-10-09,483.820007,491.600006,482.739990,485.369995,485.369995,0
2013-10-10,487.230011,492.220001,482.070007,491.850006,491.850006,0
2013-10-11,491.559998,494.779999,490.000000,493.989990,493.989990,0
2013-10-14,492.339996,492.450012,484.510010,491.170013,491.170013,0
2013-10-15,489.779999,489.929993,483.809998,484.519989,484.519989,0
2013-10-16,486.040009,489.170013,484.390015,489.170013,489.170013,0
2013-10-17,488.119995,497.410004,484.910004,496.589996,496.589996,0
2013-10-18,496.579987,499.200012,496.100006,497.299988,497.299988,0
2013-10-21,497.100006,498.019989,494.089996,496.459991,496.459991,0
2013-10-22,497.260010,504.329987,496.399994,502.660004,502.660004,0
2013-10-23,502.820007,508.559998,501.829987,502.829987,502.829987,0
2013-10-24,503.769989,504.000000,498.929993,501.109985,501.109985,0
2013-10-25,500.630005,506.510010,498.920013,506.350006,506.350006,0
2013-10-28,505.859985,508.040009,503.619995,505.290009,505.290009,0
2013-10-29,505.850006,507.260010,504.019989,505.790009,505.790009,0
2013-10-30,506.549988,509.420013,502.109985,502.690002,502.690002,0
2013-10-31,502.649994,503.649994,494.660004,500.130005,500.130005,0
2013-11-01,500.730011,505.959991,500.730011,504.299988,504.299988,0
2013-11-04,505.429993,506.290009,501.209991,505.480011,505.480011,0
2013-11-05,504.760010,508.950012,501.910004,501.950012,501.950012,0
2013-11-06,502.820007,508.929993,502.519989,508.929993,508.929993,0
2013-11-07,509.410004,511.329987,503.320007,504.100006,504.100006,0
2013-11-08,502.040009,503.140015,493.970001,503.079987,503.079987,0
2013-11-11,503.450012,505.730011,500.170013,503.320007,503.320007,0
2013-11-12,501.660004,502.410004,497.130005,499.649994,499.649994,0
2013-11-13,496.750000,500.720001,492.690002,500.679993,500.679993,0
2013-11-14,501.769989,506.679993,500.850006,504.640015,504.640015,0
