Date,Open,High,Low,Close,Adj Close,Volume
2013-07-01,1860.430054,1897.109985,1859.630005,1863.699951,1863.699951,0
2013-07-02,1862.780029,1873.640015,1857.510010,1865.569946,1865.569946,0
2013-07-03,1854.880005,1874.550049,1850.810059,1866.469971,1866.469971,0
2013-07-05,1882.619995,1900.719971,1875.709961,1900.589966,1900.589966,0
2013-07-08,1909.739990,1912.319946,1888.680054,1893.660034,1893.660034,0
2013-07-09,1907.510010,1909.089966,1885.349976,1904.729980,1904.729980,0
2013-07-10,1905.640015,1927.310059,1899.829956,1926.540039,1926.540039,0
2013-07-11,1957.859985,1968.250000,1949.280029,1967.920044,1967.920044,0
2013-07-12,1973.599976,2023.609985,1967.910034,2017.250000,2017.250000,0
2013-07-15,2020.939941,2021.180054,1999.969971,2017.089966,2017.089966,0
2013-07-16,2017.770020,2018.189941,1986.849976,1995.060059,1995.060059,0
2013-07-17,2002.810059,2012.420044,2001.949951,2007.829956,2007.829956,0
2013-07-18,2008.000000,2014.060059,1995.119995,2004.869995,2004.869995,0
2013-07-19,1999.280029,2040.050049,1998.939941,2036.630005,2036.630005,0
2013-07-22,2042.869995,2052.370117,2029.540039,2045.770020,2045.770020,0
2013-07-23,2045.829956,2046.319946,2008.770020,2009.810059,2009.810059,0
2013-07-24,2023.130005,2025.459961,2002.459961,2014.390015,2014.390015,0
2013-07-25,2020.540039,2042.630005,1994.670044,2041.869995,2041.869995,0
2013-07-26,2030.910034,2052.850098,2022.260010,2051.669922,2051.669922,0
2013-07-29,2043.750000,2054.989990,2026.739990,2033.239990,2033.239990,0
2013-07-30,2045.219971,2063.389893,2036.020020,2059.050049,2059.050049,0
2013-07-31,2060.800049,2080.070068,2060.800049,2065.810059,2065.810059,0
2013-08-01,2079.590088,2096.260010,2075.510010,2094.909912,2094.909912,0
2013-08-02,2094.949951,2100.199951,2088.810059,2097.899902,2097.899902,0
2013-08-05,2095.110107,2102.620117,2087.679932,2093.479980,2093.479980,0
2013-08-06,2083.520020,2084.669922,2044.530029,2049.389893,2049.389893,0
2013-08-07,2045.050049,2058.850098,2026.380005,2053.679932,2053.679932,0
2013-08-08,2062.469971,2063.290039,2038.640015,2044.050049,2044.050049,0
2013-08-09,2036.569946,2059.600098,2034.880005,2040.079956,2040.079956,0
2013-08-12,2027.310059,2028.699951,2013.839966,2022.280029,2022.280029,0
2013-08-13,2025.530029,2031.390015,2007.209961,2023.880005,2023.880005,0
