Date,Open,High,Low,Close,Adj Close,Volume
2013-07-01,253.520004,257.299988,253.520004,255.880005,255.880005,0
2013-07-02,255.690002,259.670013,255.440002,256.989990,256.989990,0
2013-07-03,256.570007,257.049988,254.820007,256.329987,256.329987,0
2013-07-05,257.260010,261.600006,256.950012,260.970001,260.970001,0
2013-07-08,262.029999,264.470001,261.929993,263.350006,263.350006,0
2013-07-09,264.140015,266.350006,264.059998,266.049988,266.049988,0
2013-07-10,266.290009,266.359985,263.200012,264.149994,264.149994,0
2013-07-11,264.320007,267.809998,263.100006,265.149994,265.149994,0
2013-07-12,265.200012,267.109985,264.429993,267.049988,267.049988,0
2013-07-15,267.119995,267.660004,265.339996,266.339996,266.339996,0
2013-07-16,266.799988,266.989990,261.959991,263.529999,263.529999,0
2013-07-17,264.500000,265.950012,263.670013,265.149994,265.149994,0
2013-07-18,266.130005,269.850006,266.100006,268.649994,268.649994,0
2013-07-19,268.839996,272.170013,268.359985,272.049988,272.049988,0
2013-07-22,272.149994,273.339996,271.130005,271.329987,271.329987,0
2013-07-23,271.750000,273.190002,269.709991,270.070007,270.070007,0
2013-07-24,270.470001,270.589996,265.040009,266.630005,266.630005,0
2013-07-25,266.149994,266.609985,263.079987,265.679993,265.679993,0
2013-07-26,265.220001,265.970001,261.519989,262.790009,262.790009,0
2013-07-29,262.410004,262.510010,259.049988,260.209991,260.209991,0
2013-07-30,261.049988,261.049988,259.170013,260.529999,260.529999,0
2013-07-31,261.000000,264.119995,261.000000,262.200012,262.200012,0
2013-08-01,263.019989,267.059998,263.019989,266.790009,266.790009,0
2013-08-02,266.320007,267.619995,264.820007,267.519989,267.519989,0
2013-08-05,266.820007,267.079987,265.109985,266.339996,266.339996,0
2013-08-06,265.880005,266.299988,261.809998,262.970001,262.970001,0
2013-08-07,262.230011,263.239990,260.609985,262.750000,262.750000,0
2013-08-08,263.570007,265.609985,262.510010,264.750000,264.750000,0
2013-08-09,264.380005,265.320007,261.220001,263.700012,263.700012,0
2013-08-12,262.760010,264.179993,261.739990,263.260010,263.260010,0
2013-08-13,263.329987,265.040009,262.600006,264.209991,264.209991,0
2013-08-14,264.519989,265.140015,262.299988,262.640015,262.640015,0
2013-08-15,261.899994,261.899994,259.320007,261.079987,261.079987,0
2013-08-16,261.059998,261.480011,258.989990,259.839996,259.839996,0
2013-08-19,259.200012,259.420013,256.269989,256.579987,256.579987,0
2013-08-20,256.480011,259.350006,255.729996,258.200012,258.200012,0
2013-08-21,257.519989,258.459991,255.729996,255.919998,255.919998,0
2013-08-22,256.630005,260.420013,256.630005,259.760010,259.760010,0
2013-08-23,260.250000,262.299988,257.799988,261.519989,261.519989,0
2013-08-26,262.269989,263.809998,260.859985,261.410004,261.410004,0
2013-08-27,260.769989,261.369995,258.010010,258.500000,258.500000,0
2013-08-28,258.600006,263.179993,258.559998,261.950012,261.950012,0
2013-08-29,261.329987,261.359985,258.299988,258.769989,258.769989,0
2013-08-30,258.559998,258.600006,256.160004,256.670013,256.670013,0
2013-09-03,257.359985,260.290009,256.600006,258.390015,258.390015,0
2013-09-04,258.359985,262.950012,257.980011,262.489990,262.489990,0
2013-09-05,263.049988,267.470001,263.049988,265.739990,265.739990,0
2013-09-06,266.730011,269.649994,264.679993,267.410004,267.410004,0
2013-09-09,267.920013,272.070007,267.630005,271.480011,271.480011,0
2013-09-10,271.799988,272.500000,270.220001,272.410004,272.410004,0
2013-09-11,272.489990,273.320007,270.250000,273.079987,273.079987,0
2013-09-12,272.929993,272.929993,269.660004,270.980011,270.980011,0
2013-09-13,271.019989,271.730011,269.730011,271.290009,271.290009,0
2013-09-16,271.910004,274.600006,271.709991,273.269989,273.269989,0
2013-09-17,273.440002,275.950012,272.970001,274.950012,274.950012,0
2013-09-18,275.179993,279.070007,273.119995,277.980011,277.980011,0
2013-09-19,278.519989,278.790009,276.260010,277.410004,277.410004,0
2013-09-20,277.410004,277.750000,272.929993,273.109985,273.109985,0
2013-09-23,272.750000,272.799988,270.059998,271.079987,271.079987,0
2013-09-24,271.279999,272.809998,268.779999,271.260010,271.260010,0
2013-09-25,271.839996,274.429993,271.760010,273.079987,273.079987,0
2013-09-26,273.510010,274.190002,272.149994,272.809998,272.809998,0
2013-09-27,271.929993,272.529999,270.239990,272.019989,272.019989,0
2013-09-30,271.380005,271.799988,268.420013,271.170013,271.170013,0
2013-10-01,271.040009,275.630005,270.970001,274.589996,274.589996,0
2013-10-02,273.750000,276.339996,272.160004,276.329987,276.329987,0
2013-10-03,276.089996,276.429993,272.790009,275.559998,275.559998,0
2013-10-04,275.700012,279.809998,274.369995,278.660004,278.660004,0
2013-10-07,277.859985,277.859985,274.709991,275.850006,275.850006,0
2013-10-08,275.929993,277.630005,272.450012,272.609985,272.609985,0
2013-10-09,272.730011,272.760010,268.950012,271.010010,271.010010,0
2013-10-10,271.459991,277.269989,271.459991,277.209991,277.209991,0
2013-10-11,276.429993,279.459991,274.820007,279.000000,279.000000,0
2013-10-14,278.089996,281.820007,276.609985,281.640015,281.640015,0
2013-10-15,280.630005,281.049988,278.540009,279.540009,279.540009,0
2013-10-16,280.040009,283.350006,279.980011,283.010010,283.010010,0
2013-10-17,282.540009,284.019989,281.329987,282.869995,282.869995,0
2013-10-18,283.359985,289.170013,283.359985,288.369995,288.369995,0
2013-10-21,288.190002,289.200012,286.140015,286.940002,286.940002,0
2013-10-22,287.510010,291.690002,287.500000,289.859985,289.859985,0
2013-10-23,289.290009,289.290009,281.359985,283.399994,283.399994,0
2013-10-24,283.570007,283.720001,278.920013,280.579987,280.579987,0
2013-10-25,281.170013,283.779999,280.859985,283.209991,283.209991,0
2013-10-28,283.410004,285.459991,282.540009,284.989990,284.989990,0
2013-10-29,285.890015,287.019989,285.309998,286.989990,286.989990,0
2013-10-30,287.540009,288.920013,283.899994,285.679993,285.679993,0
2013-10-31,285.140015,287.489990,284.010010,284.649994,284.649994,0
2013-11-01,284.929993,285.329987,280.959991,283.809998,283.809998,0
2013-11-04,284.679993,286.390015,284.029999,286.299988,286.299988,0
2013-11-05,285.809998,286.000000,282.649994,284.230011,284.230011,0
2013-11-06,285.160004,288.089996,284.019989,286.119995,286.119995,0
2013-11-07,287.179993,287.880005,281.059998,281.880005,281.880005,0
2013-11-08,282.040009,288.369995,282.029999,288.290009,288.290009,0
2013-11-11,288.579987,291.679993,288.540009,290.220001,290.220001,0
2013-11-12,289.779999,289.779999,284.299988,285.760010,285.760010,0
2013-11-13,284.829987,287.730011,281.970001,287.730011,287.730011,0
