Date,Open,High,Low,Close,Adj Close,Volume
2013-07-01,5741.180176,5820.490234,5738.399902,5820.490234,5820.490234,0
2013-07-02,5815.439941,5836.660156,5774.089844,5790.430176,5790.430176,0
2013-07-03,5769.629883,5803.290039,5766.299805,5793.290039,5793.290039,0
2013-07-05,5856.350098,5882.740234,5809.750000,5882.740234,5882.740234,0
2013-07-08,5902.399902,5930.779785,5895.220215,5926.910156,5926.910156,0
2013-07-09,5950.350098,5969.779785,5937.859863,5969.779785,5969.779785,0
2013-07-10,5965.229980,5991.279785,5949.720215,5989.020020,5989.020020,0
2013-07-11,6036.850098,6051.700195,6015.529785,6051.700195,6051.700195,0
2013-07-12,6042.029785,6106.700195,6039.939941,6103.330078,6103.330078,0
2013-07-15,6110.069824,6154.740234,6107.680176,6153.270020,6153.270020,0
2013-07-16,6158.930176,6158.930176,6132.779785,6144.680176,6144.680176,0
2013-07-17,6168.290039,6184.609863,6155.520020,6171.569824,6171.569824,0
2013-07-18,6183.649902,6220.220215,6182.220215,6220.209961,6220.209961,0
2013-07-19,6205.419922,6231.479980,6190.620117,6228.979980,6228.979980,0
2013-07-22,6199.140137,6241.180176,6195.689941,6241.149902,6241.149902,0
2013-07-23,6231.109863,6237.709961,6154.890137,6157.279785,6157.279785,0
2013-07-24,6183.689941,6186.939941,6122.799805,6129.109863,6129.109863,0
2013-07-25,6111.759766,6197.370117,6111.759766,6194.479980,6194.479980,0
2013-07-26,6179.629883,6187.830078,6152.919922,6180.299805,6180.299805,0
2013-07-29,6162.180176,6189.729980,6141.000000,6141.000000,6141.000000,0
2013-07-30,6168.450195,6171.870117,6109.970215,6117.700195,6117.700195,0
2013-07-31,6152.069824,6169.959961,6136.770020,6140.560059,6140.560059,0
2013-08-01,6191.140137,6220.609863,6187.370117,6214.060059,6214.060059,0
2013-08-02,6186.069824,6197.620117,6166.819824,6177.899902,6177.899902,0
2013-08-05,6160.580078,6163.189941,6135.029785,6155.799805,6155.799805,0
2013-08-06,6171.720215,6172.740234,6109.419922,6121.910156,6121.910156,0
2013-08-07,6108.560059,6115.939941,6084.990234,6099.930176,6099.930176,0
2013-08-08,6107.370117,6107.370117,6049.729980,6066.229980,6066.229980,0
2013-08-09,6061.950195,6075.759766,6044.160156,6061.390137,6061.390137,0
2013-08-12,6022.229980,6067.680176,6022.229980,6043.839844,6043.839844,0
2013-08-13,6042.529785,6045.240234,6006.370117,6036.330078,6036.330078,0
2013-08-14,6029.830078,6072.370117,6029.830078,6068.720215,6068.720215,0
