Date,Open,High,Low,Close,Adj Close,Volume
2013-07-01,441.269989,447.769989,439.950012,440.750000,440.750000,0
2013-07-02,440.420013,442.679993,439.149994,440.970001,440.970001,0
2013-07-03,438.299988,442.440002,437.489990,440.700012,440.700012,0
2013-07-05,444.700012,448.230011,443.140015,448.170013,448.170013,0
2013-07-08,450.279999,450.920013,446.649994,447.660004,447.660004,0
2013-07-09,449.200012,449.480011,444.470001,448.670013,448.670013,0
2013-07-10,448.980011,454.769989,448.190002,454.459991,454.459991,0
2013-07-11,461.429993,463.220001,459.440002,463.170013,463.170013,0
2013-07-12,463.899994,471.940002,462.720001,471.579987,471.579987,0
2013-07-15,472.209991,472.269989,468.420013,471.700012,471.700012,0
2013-07-16,471.950012,472.109985,466.339996,467.970001,467.970001,0
2013-07-17,469.859985,471.950012,469.640015,471.119995,471.119995,0
2013-07-18,471.290009,473.399994,469.320007,471.510010,471.510010,0
2013-07-19,468.459991,478.959991,468.459991,478.480011,478.480011,0
2013-07-22,479.950012,481.809998,476.820007,480.290009,480.290009,0
2013-07-23,480.190002,480.339996,473.559998,473.790009,473.790009,0
2013-07-24,476.359985,476.660004,471.980011,473.940002,473.940002,0
2013-07-25,475.399994,479.739990,470.119995,479.570007,479.570007,0
2013-07-26,478.640015,482.320007,476.029999,482.149994,482.149994,0
2013-07-29,480.820007,482.410004,476.649994,478.160004,478.160004,0
2013-07-30,479.480011,481.730011,477.019989,481.230011,481.230011,0
2013-07-31,480.869995,485.489990,480.790009,482.119995,482.119995,0
2013-08-01,485.959991,488.589996,485.269989,488.339996,488.339996,0
2013-08-02,487.809998,488.720001,486.459991,488.570007,488.570007,0
2013-08-05,487.950012,489.399994,486.109985,487.649994,487.649994,0
2013-08-06,486.010010,486.250000,478.920013,479.760010,479.760010,0
2013-08-07,478.700012,482.660004,474.679993,481.579987,481.579987,0
2013-08-08,483.799988,484.149994,478.790009,479.500000,479.500000,0
2013-08-09,477.369995,482.809998,477.260010,478.149994,478.149994,0
2013-08-12,475.510010,476.290009,472.920013,474.779999,474.779999,0
2013-08-13,475.390015,476.839996,470.890015,475.100006,475.100006,0
2013-08-14,475.420013,477.769989,473.000000,473.070007,473.070007,0
2013-08-15,467.040009,468.299988,462.040009,463.309998,463.309998,0
2013-08-16,462.579987,465.369995,460.750000,461.450012,461.450012,0
2013-08-19,461.079987,465.369995,460.420013,460.429993,460.429993,0
2013-08-20,461.109985,467.820007,460.880005,465.459991,465.459991,0
2013-08-21,464.410004,472.239990,464.230011,467.359985,467.359985,0
2013-08-22,468.940002,473.480011,468.869995,472.980011,472.980011,0
2013-08-23,473.540009,473.540009,470.290009,472.570007,472.570007,0
2013-08-26,476.130005,484.359985,475.799988,481.119995,481.119995,0
2013-08-27,475.049988,476.420013,467.589996,468.070007,468.070007,0
2013-08-28,468.040009,474.010010,466.899994,472.429993,472.429993,0
2013-08-29,471.010010,480.269989,470.959991,476.989990,476.989990,0
2013-08-30,476.850006,477.420013,471.170013,472.559998,472.559998,0
2013-09-03,478.829987,482.619995,476.049988,480.260010,480.260010,0
2013-09-04,480.269989,487.720001,478.899994,487.470001,487.470001,0
2013-09-05,487.929993,489.619995,486.369995,488.279999,488.279999,0
2013-09-06,489.850006,489.850006,479.630005,487.489990,487.489990,0
2013-09-09,488.760010,494.929993,488.720001,494.929993,494.929993,0
2013-09-10,498.429993,498.649994,493.359985,496.559998,496.559998,0
2013-09-11,497.720001,497.809998,492.760010,497.480011,497.480011,0
2013-09-12,497.350006,499.799988,495.880005,497.329987,497.329987,0
2013-09-13,498.369995,499.700012,495.299988,499.640015,499.640015,0
2013-09-16,504.640015,505.329987,499.709991,501.459991,501.459991,0
2013-09-17,502.359985,502.950012,499.529999,502.750000,502.750000,0
2013-09-18,503.230011,507.709991,500.309998,506.299988,506.299988,0
2013-09-19,508.160004,508.200012,502.760010,505.609985,505.609985,0
2013-09-20,505.540009,506.500000,502.739990,503.350006,503.350006,0
2013-09-23,502.329987,502.450012,495.450012,498.450012,498.450012,0
2013-09-24,499.160004,500.720001,496.000000,497.769989,497.769989,0
2013-09-25,498.640015,499.950012,495.910004,495.940002,495.940002,0
2013-09-26,498.309998,504.149994,498.279999,503.119995,503.119995,0
2013-09-27,499.869995,506.160004,499.429993,504.809998,504.809998,0
2013-09-30,498.730011,505.980011,498.179993,503.130005,503.130005,0
2013-10-01,504.470001,511.170013,503.670013,511.170013,511.170013,0
2013-10-02,507.450012,510.700012,507.010010,509.299988,509.299988,0
2013-10-03,508.029999,509.130005,498.559998,501.709991,501.709991,0
2013-10-04,502.570007,509.980011,502.489990,508.700012,508.700012,0
2013-10-07,504.000000,505.660004,500.100006,500.450012,500.450012,0
2013-10-08,500.429993,501.019989,483.260010,483.420013,483.420013,0
2013-10-09,483.720001,483.929993,471.959991,476.070007,476.070007,0
2013-10-10,484.910004,491.600006,484.829987,491.600006,491.600006,0
2013-10-11,491.579987,494.549988,489.399994,492.760010,492.760010,0
2013-10-14,489.390015,496.890015,486.869995,496.750000,496.750000,0
2013-10-15,495.059998,498.660004,492.959991,493.570007,493.570007,0
2013-10-16,497.399994,505.760010,497.399994,505.679993,505.679993,0
2013-10-17,504.450012,511.500000,503.339996,511.450012,511.450012,0
2013-10-18,512.109985,512.109985,504.549988,509.640015,509.640015,0
2013-10-21,510.309998,510.380005,502.010010,504.109985,504.109985,0
2013-10-22,506.660004,512.049988,504.149994,511.299988,511.299988,0
2013-10-23,508.899994,512.559998,506.359985,512.549988,512.549988,0
2013-10-24,513.609985,517.239990,513.609985,515.799988,515.799988,0
2013-10-25,515.760010,515.789978,510.649994,514.380005,514.380005,0
2013-10-28,514.659973,517.010010,512.820007,514.969971,514.969971,0
2013-10-29,515.619995,516.099976,510.799988,516.099976,516.099976,0
2013-10-30,518.289978,520.030029,509.739990,511.079987,511.079987,0
2013-10-31,511.459991,512.950012,504.739990,506.260010,506.260010,0
2013-11-01,507.730011,508.559998,503.529999,507.709991,507.709991,0
2013-11-04,509.279999,510.339996,505.339996,506.260010,506.260010,0
2013-11-05,506.769989,508.940002,502.690002,507.559998,507.559998,0
2013-11-06,509.799988,509.920013,496.679993,496.769989,496.769989,0
2013-11-07,500.839996,503.070007,489.079987,489.299988,489.299988,0
2013-11-08,493.619995,502.369995,493.420013,502.049988,502.049988,0
2013-11-11,503.320007,505.010010,500.559998,504.329987,504.329987,0
2013-11-12,501.570007,504.649994,499.190002,504.500000,504.500000,0
2013-11-13,500.440002,508.440002,500.440002,508.429993,508.429993,0
2013-11-14,510.279999,513.090027,508.040009,511.540009,511.540009,0
2013-11-15,512.299988,515.780029,509.880005,515.500000,515.500000,0
2013-11-18,517.710022,518.929993,508.970001,510.429993,510.429993,0
2013-11-19,510.160004,513.539978,507.260010,511.799988,511.799988,0
2013-11-20,512.960022,519.000000,512.530029,515.190002,515.190002,0
2013-11-21,517.299988,521.210022,517.229980,520.659973,520.659973,0
2013-11-22,528.669983,534.309998,528.630005,533.000000,533.000000,0
2013-11-25,536.239990,539.030029,533.450012,536.419983,536.419983,0
2013-11-26,537.090027,538.320007,534.539978,536.789978,536.789978,0
2013-11-27,538.750000,539.479980,536.320007,538.630005,538.630005,0
2013-11-29,539.789978,541.510010,539.539978,539.679993,539.679993,0
2013-12-02,539.580017,541.140015,536.929993,540.599976,540.599976,0
2013-12-03,538.030029,538.419983,532.289978,533.440002,533.440002,0
2013-12-04,530.489990,534.380005,527.619995,532.609985,532.609985,0
2013-12-05,532.890015,535.619995,531.109985,533.000000,533.000000,0
2013-12-06,538.650024,539.000000,532.780029,537.820007,537.820007,0
2013-12-09,541.640015,541.830017,536.820007,538.000000,538.000000,0
2013-12-10,537.559998,538.780029,530.200012,534.380005,534.380005,0
2013-12-11,534.710022,534.719971,521.890015,522.609985,522.609985,0
2013-12-12,522.049988,527.229980,521.929993,523.900024,523.900024,0
2013-12-13,526.400024,526.469971,520.669983,524.330017,524.330017,0
2013-12-16,527.820007,532.059998,525.210022,525.849976,525.849976,0
2013-12-17,526.140015,526.429993,517.429993,520.549988,520.549988,0
2013-12-18,523.710022,532.479980,518.690002,532.469971,532.469971,0
2013-12-19,530.700012,533.739990,528.840027,531.400024,531.400024,0
2013-12-20,533.450012,541.659973,532.580017,540.250000,540.250000,0
2013-12-23,544.679993,545.840027,543.039978,545.469971,545.469971,0
2013-12-24,545.510010,545.669983,541.989990,544.320007,544.320007,0
2013-12-26,545.330017,548.890015,545.000000,547.669983,547.669983,0
2013-12-27,548.739990,548.960022,545.219971,545.950012,545.950012,0
2013-12-30,546.489990,548.369995,543.030029,548.020020,548.020020,0
2013-12-31,549.099976,549.299988,545.469971,548.080017,548.080017,0
2014-01-02,547.510010,548.799988,543.770020,548.530029,548.530029,0
2014-01-03,548.590027,549.609985,544.719971,546.229980,546.229980,0
2014-01-06,546.909973,547.460022,538.390015,541.130005,541.130005,0
2014-01-07,544.130005,548.590027,543.710022,547.890015,547.890015,0
2014-01-08,548.419983,557.229980,547.440002,556.619995,556.619995,0
2014-01-09,561.669983,566.280029,559.690002,565.960022,565.960022,0
2014-01-10,568.700012,575.690002,564.130005,575.679993,575.679993,0
2014-01-13,575.900024,579.700012,562.549988,565.760010,565.760010,0
2014-01-14,569.070007,579.679993,567.559998,579.520020,579.520020,0
2014-01-15,581.030029,581.109985,576.059998,580.000000,580.000000,0
2014-01-16,580.489990,586.460022,580.340027,586.460022,586.460022,0
2014-01-17,587.479980,591.719971,587.299988,589.419983,589.419983,0
2014-01-21,595.900024,599.890015,591.070007,599.880005,599.880005,0
2014-01-22,603.400024,604.450012,599.210022,603.510010,603.510010,0
2014-01-23,600.190002,601.750000,595.650024,601.659973,601.659973,0
2014-01-24,595.919983,596.440002,583.599976,583.640015,583.640015,0
2014-01-27,582.890015,583.239990,564.849976,572.030029,572.030029,0
2014-01-28,576.630005,584.729980,576.409973,583.650024,583.650024,0
2014-01-29,576.700012,587.500000,574.549988,579.690002,579.690002,0
2014-01-30,587.570007,596.429993,587.570007,593.270020,593.270020,0
2014-01-31,582.539978,590.890015,582.299988,586.219971,586.219971,0
2014-02-03,587.710022,589.340027,569.119995,570.090027,570.090027,0
2014-02-04,573.849976,579.140015,573.039978,576.780029,576.780029,0
2014-02-05,575.270020,575.989990,559.900024,568.400024,568.400024,0
2014-02-06,569.929993,574.200012,566.969971,567.979980,567.979980,0
2014-02-07,570.679993,585.799988,569.900024,585.640015,585.640015,0
2014-02-10,587.049988,594.700012,586.140015,594.659973,594.659973,0
2014-02-11,596.059998,602.950012,594.419983,602.429993,602.429993,0
2014-02-12,603.640015,608.000000,603.390015,605.549988,605.549988,0
2014-02-13,600.729980,613.539978,600.150024,613.489990,613.489990,0
2014-02-14,613.880005,614.609985,607.150024,609.109985,609.109985,0
2014-02-18,612.400024,621.809998,612.299988,621.440002,621.440002,0
2014-02-19,619.940002,622.450012,614.190002,615.130005,615.130005,0
2014-02-20,616.229980,623.099976,611.979980,622.500000,622.500000,0
2014-02-21,623.530029,630.530029,620.969971,625.530029,625.530029,0
2014-02-24,628.570007,635.849976,628.289978,631.659973,631.659973,0
2014-02-25,634.109985,636.320007,628.530029,632.719971,632.719971,0
2014-02-26,632.219971,635.229980,627.150024,628.669983,628.669983,0
2014-02-27,629.340027,634.890015,625.890015,632.770020,632.770020,0
2014-02-28,633.500000,636.049988,615.130005,621.880005,621.880005,0
2014-03-03,614.539978,621.020020,612.010010,618.520020,618.520020,0
2014-03-04,626.969971,632.770020,626.859985,631.080017,631.080017,0
